date,brl_usd,brl_usd_mm30,usdt_volume,usdc_volume,usdt_volume_mm30,usdt_close,stablecoin_vol_total,stablecoin_vol_total_mm30,dxy,vix,dxy_var_30d,brl_adj_dxy_30d,brl_usd_var_30d,ipca_mensal,selic_meta,ibc_br,divida_bruta_pib,desvio_meta_ipca,semestre,trimestre,ano,mes_num,variacao_usdt_30d,variacao_cambio_30d,divida_pib_var,ibc_br_var,ipca_desvio_meta,score_copom,irf_v2,irf,irf_v2_mm7d,irf_v2_mm30d,irf_v2_nivel
2022-09-16,5.246099948883057,5.148094606399536,46290851147,5765020468,51013718444.7,0.9999809861183168,52055871615,57560597325.7,109.76000213623048,26.299999237060547,3.850884284992429,-3.1792440030828484,0.6716402819095801,0.1499999999999999,13.75,101.321575,82.99000000000001,-3.136,2022-S2,3,2022,9,-6.903423966061284,0.6716402819095801,-0.015260553877782801,0.009333861987870229,-3.136,0.8,3.0,7.69,6.58,6.25,BAIXO
2022-09-19,5.250699996948242,5.150964609781901,56769197831,5448220572,49879602236.4,1.0001059770584106,62217418403,56214483731.566666,109.73999786376952,25.76000022888184,2.926275592585758,-1.2591551338190232,1.6671204587667354,0.2379999999999999,13.75,101.349944,82.952,-2.08,2022-S2,3,2022,9,12.98893600942337,1.6671204587667354,-0.045788649234856926,0.027998972578147097,-2.08,0.8,7.96,46.67,7.29,6.2,BAIXO
2022-09-20,5.170899868011475,5.152991278966268,50515394641,4922676526,50040146591.03333,1.000059962272644,55438071167,56357573372.36667,110.22000122070312,27.15999984741211,3.5512952767712718,-2.3614931593943567,1.1898021173769149,0.2673333333333332,13.75,101.35940033333334,82.93933333333334,-1.7280000000000004,2022-S2,3,2022,9,9.647588507503535,1.1898021173769147,-0.015269874947754225,0.009330378449301513,-1.7280000000000004,0.8,7.45,44.76,7.93,6.18,BAIXO
2022-09-21,5.141499996185303,5.1535846074422205,63560607050,5956755763,50435164681.73333,1.000085949897766,69517362813,56769606057.13333,110.63999938964844,27.989999771118164,4.014286483793117,-3.666884142017124,0.347402341775993,0.2966666666666666,13.75,101.36885666666667,82.92666666666666,-1.3760000000000006,2022-S2,3,2022,9,5.784177701108351,0.34740234177599305,-0.015272206994676463,0.009329507970878836,-1.3760000000000006,0.5,11.1,48.89,8.15,6.23,BAIXO
2022-09-22,5.170400142669678,5.15614128112793,54330130153,5233558179,50480233456.36667,0.9999840259552002,59563688332,56807582839.7,111.3499984741211,27.350000381469727,5.846009224605475,-4.340223418732703,1.5057858058727724,0.3259999999999999,13.75,101.378313,82.914,-1.024000000000001,2022-S2,3,2022,9,-15.695864368548108,1.5057858058727724,-0.015274539753995509,0.009328637654881788,-1.024000000000001,0.5,7.5,18.52,7.87,6.14,BAIXO
2022-09-23,5.115499973297119,5.154757944742839,58265731392,5282910708,50798806636.0,0.9999809861183168,63548642100,57057504129.73333,113.19000244140624,29.920000076293945,7.707685208658765,-8.512418406852795,-0.8047331981940298,0.3553333333333332,13.75,101.38776933333334,82.90133333333333,-0.6720000000000006,2022-S2,3,2022,9,24.543679094960158,-0.8047331981940298,-0.015276873226088838,0.009327767501243756,-0.6720000000000006,0.5,13.59,47.5,8.63,6.5,BAIXO
2022-09-26,5.258800029754639,5.160887940724691,57810071895,3999499289,50141802628.3,0.9999899864196776,61809571184,55837638820.03333,114.0999984741211,32.2599983215332,8.018556698797097,-4.39484245794195,3.623714240855147,0.4433333333333333,13.75,101.41613833333334,82.86333333333333,0.3839999999999994,2022-S2,3,2022,9,0.1848820848558086,3.623714240855147,-0.045837622233657616,0.027980692529805395,0.3839999999999994,0.5,8.32,28.29,8.42,6.43,BAIXO
2022-09-27,5.389400005340576,5.170681269963582,71681603882,4795683665,51386591854.8,0.9999799728393556,76477287547,57026292831.8,114.11000061035156,32.599998474121094,7.095257946563738,-1.3295018083943733,5.7657561381693645,0.4726666666666666,13.75,101.42559466666668,82.85066666666667,0.7359999999999993,2022-S2,3,2022,9,52.69201121089533,5.7657561381693645,-0.015286214248355634,0.00932428850946021,0.7359999999999993,0.5,15.95,70.56,10.27,6.86,BAIXO
2022-09-28,5.378099918365479,5.178559970855713,65738293663,4650658918,52049966291.833336,0.9999759793281556,70388952581,57573147841.66666,112.5999984741211,30.18000030517578,5.727698097766276,-1.1307897026320068,4.596908395134269,0.502,13.75,101.435051,82.838,1.0879999999999992,2022-S2,3,2022,9,23.20885993427151,4.5969083951342915,-0.015288551289072139,0.009323419166928915,1.0879999999999992,0.5,14.92,65.89,11.26,7.05,BAIXO
2022-09-29,5.374199867248535,5.185533301035563,52649004466,4102135594,52132596967.13333,1.0000790357589722,56751140060,57573692023.0,112.25,31.84000015258789,5.329830460205631,-1.2794934429628757,4.050337017242756,0.5313333333333332,13.75,101.44450733333332,82.82533333333333,1.4399999999999995,2022-S2,3,2022,9,22.014821768371306,4.0503370172427555,-0.015290889044472511,0.009322549986512385,1.4399999999999995,0.5,15.29,63.7,12.38,7.37,BAIXO
2022-09-30,5.396200180053711,5.1931733131408695,55223655589,4870470845,52359854329.36667,1.0000489950180054,60094126434,57777071731.66666,112.12000274658205,31.6200008392334,4.31708154514967,0.1187684893280582,4.4358500344777285,0.5606666666666666,13.75,101.45396366666668,82.81266666666666,1.791999999999999,2022-S2,3,2022,9,-14.118462580666225,4.4358500344777285,-0.015293227514945329,0.009321680968188417,1.791999999999999,0.5,10.16,30.24,12.25,7.62,BAIXO
2022-10-03,5.414299964904785,5.2013699849446615,40191505534,4449830981,51612174547.46667,1.0000890493392944,44641336515,56881488656.6,111.75,30.100000381469727,3.309606999773873,1.4481548436570124,4.7577618434308855,0.5783870967741935,13.75,101.4117329032258,82.84645161290322,2.74258064516129,2022-S2,4,2022,10,-22.275274541749447,4.7577618434308855,0.040796834103362656,-0.04162554316717859,2.74258064516129,0.5,32.49,31.53,15.82,8.4,MEDIO
2022-10-04,5.16349983215332,5.2016166528066,44505643606,3702781171,52045843423.333336,1.000251054763794,48208424777,57227507184.63333,110.06999969482422,29.06999969482422,0.935347652014551,-0.7918276242704803,0.1435200277440707,0.5725806451612903,13.75,101.38588935483872,82.86967741935483,2.9891612903225795,2022-S2,4,2022,10,-15.9923224864988,0.1435200277440707,0.028034763106243865,-0.025483785403546122,2.9891612903225795,0.5,23.01,13.07,17.16,8.87,BAIXO
2022-10-05,5.17579984664917,5.204026651382447,41883470473,3648372214,52122024244.53333,1.0001089572906494,45531842687,57219214818.76667,111.06999969482422,28.549999237060547,2.255567010026871,-0.8388929854828531,1.416674024544018,0.5667741935483871,13.75,101.3600458064516,82.89290322580645,3.200602150537634,2022-S2,4,2022,10,-14.012052280897214,1.416674024544018,0.028026905829614535,-0.025490281292184225,3.200602150537634,0.5,23.29,18.17,19.3,9.57,BAIXO
2022-10-06,5.195199966430664,5.206863323847453,43958843047,4064924187,51453474226.5,1.000143051147461,48023767234,56442050525.9,112.26000213623048,30.520000457763672,3.29407602226901,-1.6287431049858636,1.6653329172831466,0.5609677419354838,13.75,101.33420225806452,82.91612903225806,3.3769032258064517,2022-S2,4,2022,10,-4.133219111207554,1.6653329172831466,0.028019052955996493,-0.025496780493194926,3.3769032258064517,0.5,23.52,19.16,20.38,10.28,BAIXO
2022-10-07,5.220099925994873,5.210576661427816,38019451874,3663387742,50962277370.26667,1.0001219511032104,41682839616,55875439986.4,112.8000030517578,31.36000061035156,3.9918888008901865,-1.8112923320632968,2.1805964688268897,0.5551612903225807,13.75,101.30835870967742,82.93935483870968,3.518064516129032,2022-S2,4,2022,10,-39.077437641524426,2.1805964688268897,0.028011204481792618,-0.025503283009309374,3.518064516129032,0.5,23.7,21.22,21.64,10.76,BAIXO
2022-10-10,5.198400020599365,5.2151066621144615,37843287016,3234465931,47976077153.6,1.0000180006027222,41077752947,52526253901.3,113.13999938964844,32.45000076293945,3.988967110438435,-1.304522259092944,2.684444851345491,0.537741935483871,13.75,101.23082806451612,83.00903225806451,3.7307096774193536,2022-S2,4,2022,10,-17.439542238821005,2.684444851345491,0.08401008120972886,-0.07652936652886577,3.7307096774193536,0.5,44.0,23.24,25.74,12.17,MEDIO
2022-10-11,5.186800003051758,5.2204266548156735,38468219592,3635935332,47686349063.2,0.999900996685028,42104154924,52181545220.333336,113.22000122070312,33.630001068115234,4.024260409946079,-0.8495354340549488,3.17472497589113,0.5319354838709677,13.75,101.20498451612904,83.03225806451613,3.731311827956988,2022-S2,4,2022,10,-23.32438703255614,3.17472497589113,0.02797985450475604,-0.02552932627459814,3.731311827956988,0.5,23.98,25.2,27.71,12.89,BAIXO
2022-10-12,5.292099952697754,5.226099983851115,33048616462,2920458912,46560148308.13333,0.9999920129776,35969075374,50932574390.2,113.31999969482422,33.56999969482422,4.183141667907608,-0.8601586274239681,3.32298304048364,0.5261290322580645,13.75,101.17914096774194,83.05548387096773,3.696774193548386,2022-S2,4,2022,10,-31.726106206188508,3.3229830404836402,0.027972027972023028,-0.025535845403923396,3.696774193548386,0.5,23.93,25.79,26.49,13.62,BAIXO
2022-10-13,5.291500091552734,5.229759979248047,60450860335,4863475901,46194712782.23333,1.0000790357589722,65314336236,50480995665.76667,112.36000061035156,31.940000534057617,3.367068780923788,-1.2480758434360473,2.1189929374877403,0.5203225806451612,13.75,101.15329741935484,83.07870967741935,3.627096774193548,2022-S2,4,2022,10,35.229696860035766,2.1189929374877403,0.027964205816566334,-0.02554236786349584,3.627096774193548,0.5,30.59,55.98,27.57,14.57,MEDIO
2022-10-14,5.259799957275391,5.23040664990743,48926387475,4058420604,45986571917.5,1.000074028968811,52984808079,50215274710.9,113.30999755859376,32.02000045776367,3.300205156911362,-2.930002111664876,0.3702030452464866,0.5145161290322581,13.75,101.12745387096774,83.10193548387096,3.55741935483871,2022-S2,4,2022,10,10.025476103680253,0.3702030452464866,0.02795638803465561,-0.02554889365589119,3.55741935483871,0.5,28.26,48.98,28.28,15.44,BAIXO
2022-10-17,5.327400207519531,5.235619990030925,36706571573,2980936199,44248589565.066666,1.00006902217865,39687507772,48194239540.1,112.04000091552734,31.3700008392334,2.291611580575404,0.7329524029762613,3.0245639835516647,0.4970967741935483,13.75,101.04992322580644,83.1716129032258,3.3483870967741938,2022-S2,4,2022,10,-7.302063025792638,3.0245639835516647,0.0838457238680812,-0.0766662683510555,3.3483870967741938,0.5,45.36,24.6,31.4,16.43,MEDIO
2022-10-18,5.277359008789063,5.239735285441081,39012357142,2885568216,44013787221.86667,1.0001059770584106,41897925358,47921338125.23333,112.12999725341795,30.5,1.742127016509354,0.6533183509935814,2.3954453675029352,0.4912903225806451,13.75,101.02407967741937,83.19483870967741,3.2787096774193545,2022-S2,4,2022,10,-39.05780246516858,2.3954453675029574,0.027925160569663987,-0.025575030204938454,3.2787096774193545,0.5,25.07,22.08,31.6,16.95,BAIXO
2022-10-19,5.239799976348877,5.239488617579142,32767030077,2645576295,43213714963.4,1.000059962272644,35412606372,47027844390.86667,112.9800033569336,30.76000022888184,2.858710054380964,-2.9997383330998773,-0.1410282787189132,0.4854838709677419,13.75,100.99823612903226,83.21806451612903,3.209032258064516,2022-S2,4,2022,10,-37.88871577808545,-0.1410282787189132,0.027917364600793526,-0.025581572699917565,3.209032258064516,0.5,23.28,12.5,28.64,17.63,BAIXO
2022-10-20,5.269199848175049,5.240238618850708,32981854458,2679829482,42629263623.96667,0.9999939799308776,35661683940,46368631483.3,112.87999725341795,29.979999542236328,2.8894341403690404,-2.460592412013085,0.4288417283559553,0.4796774193548386,13.75,100.97239258064516,83.24129032258064,3.139354838709677,2022-S2,4,2022,10,-33.559214901559606,0.42884172835595535,0.027909572983531028,-0.025588118543062865,3.139354838709677,0.5,23.19,14.22,28.53,18.3,BAIXO
2022-10-21,5.216599941253662,5.240348609288533,41430999058,3250082894,41891610024.23333,1.0001230239868164,44681081952,45540755454.6,112.01000213623048,29.690000534057617,2.761469849752718,-2.6981757176218317,0.0632941321308866,0.4738709677419355,13.75,100.94654903225806,83.26451612903226,3.0696774193548384,2022-S2,4,2022,10,-41.38520527343501,0.06329413213088664,0.027901785714301575,-0.02559466773698338,3.0696774193548384,0.5,23.1,12.75,28.41,18.97,BAIXO
2022-10-24,5.163400173187256,5.24091862042745,40494105063,3031244247,40046464688.93333,1.0000569820404053,43525349310,43457144906.5,111.98999786376952,29.850000381469727,3.378561774994493,-3.0462777126119667,0.3322840623825263,0.4564516129032258,13.75,100.86901838709676,83.33419354838709,2.8606451612903223,2022-S2,4,2022,10,-39.41150038391154,0.3322840623825263,0.08368200836819106,-0.07680366085276447,2.8606451612903223,0.5,42.77,13.83,30.15,20.08,MEDIO
2022-10-25,5.30620002746582,5.248058621088664,64740988487,4523233356,41036453982.23333,1.000208020210266,69264221843,44468630039.4,110.9499969482422,28.459999084472656,1.0289539761046074,3.177644993170481,4.206598969275088,0.4506451612903225,13.75,100.84317483870969,83.35741935483871,2.790967741935484,2022-S2,4,2022,10,-9.344028522580716,4.206598969275088,0.02787068004459492,-0.0256208980718875,2.790967741935484,0.5,30.98,29.33,30.54,20.79,MEDIO
2022-10-26,5.315199851989746,5.252238623301188,78294376043,4575654708,41719264120.5,1.0001989603042605,82870030751,45170645358.3,109.6999969482422,27.280000686645508,0.0364702578854903,2.379809204827854,2.4162794627133444,0.4448387096774193,13.75,100.81733129032258,83.38064516129032,2.7212903225806446,2022-S2,4,2022,10,41.91318746308295,2.4162794627133444,0.027862914460841104,-0.025627464058364247,2.7212903225806446,0.5,35.88,57.17,29.18,21.71,MEDIO
2022-10-27,5.383900165557861,5.259611956278483,68447928073,4234666654,41611474926.86667,1.0000920295715332,72682594727,45044155597.63333,110.58999633789062,27.38999938964844,0.7745566709198126,3.510022750075925,4.284579420995738,0.439032258064516,13.75,100.79148774193548,83.40387096774194,2.6516129032258062,2022-S2,4,2022,10,12.938034603347859,4.284579420995738,0.02785515320335996,-0.02563403341105941,2.6516129032258062,0.5,36.61,64.64,30.83,22.61,MEDIO
2022-10-28,5.339200019836426,5.262715291976929,61718295435,4000469292,41477474985.93333,1.0001460313796997,65718764727,44888482669.16666,110.66999816894533,25.75,0.8290780020078659,0.9455750137660868,1.7746530157739526,0.4332258064516129,13.75,100.7656441935484,83.42709677419354,2.581935483870967,2022-S2,4,2022,10,33.32719944813505,1.7746530157739526,0.027847396268443347,-0.025640606132593113,2.581935483870967,0.5,31.55,54.6,32.01,23.56,MEDIO
2022-10-31,5.28849983215332,5.263975286483765,67168423338,5307443271,43226123630.36667,0.9999470114707948,72475866609,46686939405.7,111.52999877929688,25.8799991607666,1.6311289870348356,-0.9112281123505594,0.7199008746842761,0.4158064516129032,13.75,100.68811354838712,83.49677419354839,2.372903225806451,2022-S2,4,2022,10,18.318429543355784,0.7199008746842761,0.08351893095768226,-0.07694154667672315,2.372903225806451,0.5,47.66,50.38,35.51,24.88,MEDIO
2022-11-01,5.178800106048584,5.264238627751668,56795449219,3559235451,44115658024.46667,0.9999240040779114,60354684670,47597334808.4,111.4800033569336,25.809999465942383,1.143170134527094,-0.9903874808543378,0.1527826536727561,0.41,13.75,100.66227,83.52,2.3032258064516125,2022-S2,4,2022,11,12.431961825955717,0.15278265367275612,0.027816411682879405,-0.02566693075910509,2.3032258064516125,0.5,26.96,48.11,36.06,25.53,BAIXO
2022-11-02,5.142399787902832,5.264268620808919,76399032768,6343248164,45322575598.93333,0.9999960064888,82742280932,48867366288.96667,111.3499984741211,25.86000061035156,0.641720072658547,-0.6242195043769883,0.0175005682815587,0.417,13.75,100.659593,83.53399999999999,2.246354838709677,2022-S2,4,2022,11,20.198714760387105,0.01750056828155877,0.016762452107266235,-0.0026593876732650124,2.246354838709677,0.5,20.96,47.57,32.94,25.86,BAIXO
2022-11-03,5.142600059509277,5.263341951370239,61590549857,3480226568,45892072473.96667,1.0000070333480835,65070776425,49429444677.23333,112.93000030517578,25.299999237060547,1.41895092295119,-1.956628518365422,-0.5376775954142321,0.424,13.75,100.656916,83.548,2.2022903225806445,2022-S2,4,2022,11,13.363523487894845,-0.5376775954142321,0.016759642780206363,-0.002659458398568404,2.2022903225806445,0.5,20.17,47.5,31.4,26.28,BAIXO
2022-11-04,5.1149001121521,5.263321955998738,88078834184,4189794922,47431917931.0,1.0000760555267334,92268629106,50987337557.86667,110.87999725341795,24.549999237060547,-2.0408208659453586,2.029094521538144,-0.0117263444072146,0.431,13.75,100.654239,83.562,2.171032258064516,2022-S2,4,2022,11,51.167473710101575,-0.01172634440721465,0.01675683439459341,-0.0026595291276243493,2.171032258064516,0.5,27.82,47.5,30.25,26.76,BAIXO
2022-11-07,5.078132152557373,5.257299693425496,72598608064,3478168774,49945099435.833336,1.0000940561294556,76076776838,53442167234.36667,110.12000274658205,24.350000381469727,-3.488164575604058,0.0526303059030786,-3.4355342697009794,0.4519999999999999,13.75,100.646208,83.604,2.1540967741935484,2022-S2,4,2022,11,25.581245074146096,-3.4355342697009794,0.050262080850149715,-0.007978799581409568,2.1540967741935484,0.5,30.92,47.5,29.43,27.51,MEDIO
2022-11-08,5.153326988220215,5.249430592854818,162734866334,9481272661,54603669617.066666,1.0000319480895996,172216138995,58341432140.63333,109.62000274658205,25.540000915527344,-3.9347978614962975,-0.445523081213961,-4.3803209427102585,0.4589999999999999,13.75,100.643531,83.618,2.1740645161290315,2022-S2,4,2022,11,127.02458862651707,-4.3803209427102585,0.016745610257884458,-0.002659812081551305,2.1740645161290315,0.5,24.24,47.5,28.39,27.79,BAIXO
2022-11-09,5.14300012588501,5.241593933105468,143975136007,10733960295,58141397916.76667,0.9986000061035156,154709096302,62129143585.8,110.5500030517578,26.09000015258789,-1.8205998669124648,-2.5508286310526818,-4.371428497965146,0.4659999999999999,13.75,100.640854,83.63199999999999,2.20683870967742,2022-S2,4,2022,11,119.01258457524379,-4.371428497965157,0.01674280657273375,-0.0026598828294255306,2.20683870967742,0.5,24.16,47.5,25.03,28.1,BAIXO
2022-11-10,5.185200214385986,5.235293944676717,114807119109,9392844548,60686027900.66666,0.9978349804878236,124199963657,64865670543.566666,108.20999908447266,23.530000686645508,-3.599109947017676,0.0823138186423433,-3.5167961283753324,0.473,13.75,100.638177,83.646,2.2524193548387093,2022-S2,4,2022,11,118.06132950365824,-3.5167961283753324,0.01674000382629881,-0.0026599535810856167,2.2524193548387093,0.5,24.42,47.5,24.67,28.4,BAIXO
2022-11-11,5.341579914093018,5.233473269144694,74933538836,4591678573,62082191979.8,0.99821799993515,79525217409,66317541944.73333,106.29000091552734,22.520000457763672,-5.199787449374115,4.187588788498086,-1.0121986608760292,0.48,13.75,100.6355,83.66,2.310806451612903,2022-S2,4,2022,11,35.69101508543744,-1.0121986608760292,0.016737202018024533,-0.0026600243364982568,2.310806451612903,0.5,32.94,47.5,26.38,29.16,MEDIO
2022-11-14,5.279058933258057,5.22896523475647,65634612428,4017714642,62456123998.3,0.9990130066871644,69652327070,66603975068.6,106.66000366210938,23.729999542236328,-4.554806566345082,2.0569576750137157,-2.497848891331367,0.501,13.75,100.627469,83.702,2.55,2022-S2,4,2022,11,63.30468728641281,-2.497848891331367,0.0502032034425115,-0.007980285286990352,2.55,0.5,38.29,47.5,28.97,29.35,MEDIO
2022-11-15,5.331200122833252,5.234555244445801,47859299075,3132740778,63137139903.96667,0.9991300106048584,50992039853,67305682585.53333,106.4000015258789,24.540000915527344,-3.3342401918057707,6.582042963787194,3.247802771981423,0.508,13.75,100.624792,83.716,2.6339999999999995,2022-S2,4,2022,11,7.535348772145101,3.247802771981423,0.016726004157607832,-0.0026603073957964796,2.6339999999999995,0.5,36.84,60.49,30.26,29.81,MEDIO
2022-11-16,5.331699848175049,5.23975191116333,45661177296,3988959847,63435626761.4,0.9992290139198304,49650137143,67637770231.23333,106.27999877929688,24.11000061035156,-4.312596496523224,7.3246913638857825,3.012094867362558,0.515,13.75,100.622115,83.73,2.718,2022-S2,4,2022,11,9.019564950892223,3.012094867362558,0.016723207033320087,-0.0026603781700274,2.718,0.5,39.18,59.55,31.44,30.34,MEDIO
2022-11-17,5.39900016784668,5.246545251210531,37744442250,2882973153,63393362931.66666,0.9994019865989684,40627415403,67595419899.4,106.69000244140624,23.93000030517578,-4.961695696446611,8.8845514620166,3.922855765569988,0.522,13.75,100.619438,83.744,2.802,2022-S2,4,2022,11,-14.136861587452776,3.922855765569988,0.016720410844373035,-0.002660448948021976,2.802,0.5,35.94,28.19,33.11,30.76,MEDIO
2022-11-18,5.422100067138672,5.253278589248657,34879098921,2638924708,63463765226.46667,0.9991629719734192,37518023629,67665600474.63333,106.93000030517578,23.1200008392334,-5.203903003343546,9.07356343144925,3.869660428105704,0.529,13.75,100.616761,83.758,2.8859999999999992,2022-S2,4,2022,11,-8.259858567681144,3.8696604281057034,0.016717615590366997,-0.002660519729802413,2.8859999999999992,0.5,36.05,27.98,34.81,31.17,MEDIO
2022-11-21,5.38129997253418,5.259375254313151,54558293762,6600804024,63901622755.5,0.9990890026092528,61159097786,68220647281.5,107.83999633789062,22.36000061035156,-4.684464451431425,8.202853786804788,3.518389335373362,0.55,13.75,100.60873,83.8,3.138,2022-S2,4,2022,11,44.1690140154394,3.518389335373362,0.050144463812418216,-0.007981771545995109,3.138,0.5,53.05,61.57,38.9,31.47,MEDIO
2022-11-22,5.318600177764893,5.263768593470256,44056204568,4058680571,64315845592.96667,0.9991570115089417,48114885139,68694261055.93333,107.22000122070312,21.290000915527344,-5.299417006986262,7.840486156280391,2.5410691492941284,0.5569999999999999,13.75,100.606053,83.814,3.2219999999999995,2022-S2,4,2022,11,14.526237593699554,2.5410691492941284,0.016706443914071833,-0.0026608028945274143,3.2219999999999995,0.5,41.64,57.66,40.14,32.06,MEDIO
2022-11-23,5.357699871063232,5.265955257415771,45720458651,4043753926,64490057379.23333,0.9991940259933472,49764212577,68902223164.83333,106.08000183105467,20.350000381469727,-6.388985071714759,7.628567070388803,1.2395819986740442,0.564,13.75,100.603376,83.828,3.305999999999999,2022-S2,4,2022,11,38.343033825849716,1.2395819986740442,0.016703653327621026,-0.002660873695148336,3.305999999999999,0.5,43.31,52.46,40.86,32.71,MEDIO
2022-11-24,5.35830020904541,5.268181927998861,36841695607,3455771499,63560080949.9,0.999421000480652,40297467106,67936664673.6,,,,,1.2624041639782702,0.571,13.75,100.600699,83.842,3.390000000000001,2022-S2,4,2022,11,-39.0551343639533,1.2624041639782702,0.016700863673224653,-0.002660944499510709,3.390000000000001,0.5,,17.55,41.53,32.78,
2022-11-25,5.320000171661377,5.270188601811727,25728613650,2547890810,61807888870.13333,0.9995779991149902,28276504460,66116880463.9,105.95999908447266,20.5,-5.695978543176761,6.840512838681989,1.1445342955052284,0.578,13.75,100.598022,83.856,3.4739999999999998,2022-S2,4,2022,11,-47.41362488054817,1.1445342955052284,0.016698074950505237,-0.0026610153076589427,3.4739999999999998,0.5,34.58,17.08,40.76,33.0,MEDIO
2022-11-28,5.4085001945495605,5.272891934712728,37268352299,2949046303,58217171996.26667,0.9996619820594788,40217398602,62354333616.13333,106.68000030517578,22.209999084472656,-5.85120236190062,7.37352063856318,1.5223182766625598,0.599,13.75,100.589991,83.898,3.725999999999999,2022-S2,4,2022,11,1.5304636252469361,1.5223182766625598,0.05008586147681182,-0.007983258358701395,3.725999999999999,0.5,47.53,29.3,42.69,33.07,MEDIO
2022-11-29,5.364699840545654,5.275803295771281,31450915067,2909572697,57503085013.76667,0.9997439980506896,34360487764,61614810481.4,106.81999969482422,21.88999938964844,-4.659051390617853,6.3140616260619735,1.655010235444121,0.606,13.75,100.587314,83.91199999999999,3.810000000000001,2022-S2,4,2022,11,-19.38217177566922,1.655010235444121,0.016686929366604986,-0.00266129857789954,3.810000000000001,0.5,33.65,19.12,42.29,33.37,MEDIO
2022-11-30,5.268199920654297,5.276749960581461,37405224166,3389698194,56510978374.7,1.0000150203704834,40794922360,60558779006.43333,105.9499969482422,20.57999992370605,-5.51146031976506,6.053464679351506,0.5420043595864454,0.613,13.75,100.584637,83.926,3.894,2022-S2,4,2022,11,14.155064032659048,0.5420043595864454,0.016684145295076114,-0.002661369404899361,3.894,0.5,38.19,49.67,39.82,33.88,MEDIO
2022-12-01,5.181589126586914,5.273829603195191,29913541569,2503961407,55614914786.36667,1.0000439882278442,32417502976,59627539616.63333,104.7300033569336,19.84000015258789,-7.302177159559886,5.639482175263965,-1.6626949842959204,0.62,13.75,100.58196,83.94,3.978,2022-S2,4,2022,12,-9.303033256990666,-1.6626949842959204,0.016681362152359824,-0.0026614402356517353,3.978,0.5,32.12,12.5,38.23,34.19,MEDIO
2022-12-02,5.183599948883057,5.272729603449504,26380777290,2490597772,53947639603.76667,1.0000649690628052,28871375062,57831842754.3,104.5500030517578,19.059999465942383,-7.37951311511742,6.7469173105276,-0.6325958045898195,0.6170967741935484,13.75,100.56485741935484,83.85548387096775,4.052096774193548,2022-S2,4,2022,12,-36.325992880188394,-0.6325958045898195,-0.1006863581513584,-0.017003626341305367,4.052096774193548,0.5,33.26,12.5,36.56,34.54,MEDIO
2022-12-05,5.2179999351501465,5.274549595514933,28743587598,2283841749,49421375709.4,1.0000540018081665,31027429347,53148618451.8,105.29000091552734,20.75,-5.999465308937346,7.056903433652495,1.0574381247151488,0.6083870967741936,13.75,100.51354967741936,83.60193548387096,4.214967741935484,2022-S2,4,2022,12,-29.01784703407757,1.0574381247151488,-0.30236351326400346,-0.05101955419826165,4.214967741935484,0.5,40.11,16.73,37.06,34.45,MEDIO
2022-12-06,5.28000020980835,5.273676268259684,25563996757,2226009116,48570313005.63333,1.0000770092010498,27790005873,52291265904.43333,105.58000183105467,22.170000076293945,-5.723721899264877,5.229963323978314,-0.4937585752865625,0.6054838709677419,13.75,100.4964470967742,83.51741935483871,4.249451612903226,2022-S2,4,2022,12,-60.51342842543521,-0.49375857528656253,-0.10109350763602976,-0.017015199144843063,4.249451612903226,0.5,29.58,12.5,36.35,34.4,BAIXO
2022-12-07,5.234000205993652,5.270969613393148,25829885797,2274813216,47011355596.73333,1.0000020265579224,28104699013,50692196643.6,105.0999984741211,22.68000030517578,-5.272644105479429,3.744956563012014,-1.5276875424674152,0.6025806451612903,13.75,100.47934451612905,83.43290322580644,4.2740322580645165,2022-S2,4,2022,12,-67.0092705217882,-1.5276875424674152,-0.1011958100299859,-0.017018094807563777,4.2740322580645165,0.5,25.76,12.5,33.24,34.05,BAIXO
2022-12-08,5.203999996185303,5.264972941080729,25868764140,2170271743,42449152190.26667,1.0001269578933716,28039035883,45886293206.53333,104.7699966430664,22.290000915527344,-4.494075152528776,1.1526281746775835,-3.3414469778511924,0.5996774193548388,13.75,100.46224193548386,83.34838709677419,4.288709677419355,2022-S2,4,2022,12,-62.2066512920437,-3.3414469778511924,-0.10129831968511693,-0.017020991456051515,4.288709677419355,0.5,19.05,12.5,31.15,33.45,BAIXO
2022-12-09,5.224299907684326,5.261142937342326,25000886944,2120225426,38483343888.16666,1.0000569820404053,27121112370,41633360408.8,104.80999755859376,22.82999992370605,-5.22651141215068,3.074501528175221,-2.1520098839754587,0.5967741935483871,13.75,100.4451393548387,83.26387096774194,4.293483870967742,2022-S2,4,2022,12,-59.49193546615324,-2.1520098839754587,-0.10140103723197402,-0.01702388909072816,4.293483870967742,0.5,24.05,12.5,29.13,33.19,BAIXO
2022-12-12,5.235000133514404,5.259359614054362,25872687355,2410188441,32787574429.2,1.0001070499420166,28282875796,35556953094.066666,105.12999725341795,25.0,-5.005874227150664,3.994250887131901,-1.0116233400187635,0.5880645161290323,13.75,100.39383161290324,83.01032258064515,4.248387096774193,2022-S2,4,2022,12,-61.48087736881158,-1.0116233400187635,-0.3045118899108301,-0.0510803631365464,4.248387096774193,0.5,32.22,12.5,29.15,32.65,MEDIO
